date,rolling_corr_24m
2009-10-13,-0.1995175533676367
2009-10-14,-0.19891193008186694
2009-10-15,-0.19812293175232115
2009-10-16,-0.19636671322732932
2009-10-19,-0.1968397269244678
2009-10-20,-0.19624877936907473
2009-10-21,-0.1954570392327622
2009-10-22,-0.1959530172718595
2009-10-23,-0.1955297238523498
2009-10-26,-0.19603291133142037
2009-10-27,-0.19656300849335545
2009-10-28,-0.19929064257053658
2009-10-29,-0.19676801150553636
2009-10-30,-0.20199818339227069
2009-11-02,-0.19908166696513427
2009-11-03,-0.19856495925300882
2009-11-04,-0.19781299552003653
2009-11-05,-0.19583889729780224
2009-11-06,-0.1958835558827022
2009-11-09,-0.19451394361534027
2009-11-10,-0.1941466027064665
2009-11-11,-0.19349241695139702
2009-11-12,-0.19376026784323153
2009-11-13,-0.19345744162801926
2009-11-16,-0.19426330759970034
2009-11-17,-0.19401819859998448
2009-11-18,-0.1939435168298963
2009-11-19,-0.19407668863086502
2009-11-20,-0.1946082749886724
2009-11-23,-0.1950460311833007
2009-11-24,-0.19517288105243072
2009-11-25,-0.19489668577126235
2009-11-26,-0.19310462118985935
2009-11-27,-0.19347057574582152
2009-11-30,-0.1935596277313284
2009-12-01,-0.19423894948994938
2009-12-02,-0.1950289733435804
2009-12-03,-0.19478329353180693
2009-12-04,-0.19532579207099507
2009-12-07,-0.195128461669896
2009-12-08,-0.19512169438272206
2009-12-09,-0.195266705001977
2009-12-10,-0.19504075011108604
2009-12-11,-0.19525618894299313
2009-12-14,-0.1955628046713608
2009-12-15,-0.19513926786429744
2009-12-16,-0.19499065220786446
2009-12-17,-0.19529553932490304
2009-12-18,-0.19531883365035363
2009-12-21,-0.1968139803714578
2009-12-22,-0.1968420790138602
2009-12-23,-0.19470111301093665
2009-12-24,-0.19434107919426624
2009-12-25,-0.19436551424018542
2009-12-28,-0.19337976653895347
2009-12-29,-0.1974529027169644
2009-12-30,-0.19852329326823814
2009-12-31,-0.19738877859068918
2010-01-01,-0.1994358107094996
2010-01-04,-0.20060166354726305
2010-01-05,-0.2002259788893176
2010-01-06,-0.20168908430261787
2010-01-07,-0.20216581376430595
2010-01-08,-0.201757412059318
2010-01-11,-0.19976962122795622
2010-01-12,-0.1978402519481692
2010-01-13,-0.19905768442415483
2010-01-14,-0.19878150163924052
2010-01-15,-0.19761126990430075
2010-01-18,-0.19777142276660034
2010-01-19,-0.1988498871266399
2010-01-20,-0.19812952439039222
2010-01-21,-0.20007127639382083
2010-01-22,-0.2040278998201576
2010-01-25,-0.20217333461971176
2010-01-26,-0.20234217666264945
2010-01-27,-0.2012767958458407
2010-01-28,-0.20232035214560062
2010-01-29,-0.203087099972401
2010-02-01,-0.2009627987926917
2010-02-02,-0.2000085254055075
2010-02-03,-0.20032521674670933
2010-02-04,-0.2037659657147589
2010-02-05,-0.20263863913788877
2010-02-08,-0.2030547550486785
2010-02-09,-0.20064893512682447
2010-02-10,-0.19932410555628594
2010-02-11,-0.19726593298031153
2010-02-12,-0.19625985670782453
2010-02-15,-0.198996227866282
2010-02-16,-0.19750358994043918
2010-02-17,-0.19739220770033009
2010-02-18,-0.19576635793562233
2010-02-19,-0.19475216036664628
2010-02-22,-0.19667006962871242
2010-02-23,-0.19538473447394944
2010-02-24,-0.1953161266373854
2010-02-25,-0.19532861532981632
2010-02-26,-0.19603708694535632
2010-03-01,-0.19607815761640282
2010-03-02,-0.19604437473223923
2010-03-03,-0.19601008278598245
2010-03-04,-0.19602273577936194
2010-03-05,-0.19692353007518995
2010-03-08,-0.1966135698515216
2010-03-09,-0.19663247278023752
2010-03-10,-0.19655562640269597
2010-03-11,-0.1967574611114167
2010-03-12,-0.19669759122139208
2010-03-15,-0.196671852327491
2010-03-16,-0.19702615712486696
2010-03-17,-0.197281671613044
2010-03-18,-0.19756005445241273
2010-03-19,-0.19707030224593472
2010-03-22,-0.1973051548558025
2010-03-23,-0.19654431539921946
2010-03-24,-0.19635235357229136
2010-03-25,-0.19588369183568957
2010-03-26,-0.1958798917894456
2010-03-29,-0.19610190395156288
2010-03-30,-0.19627993656161674
2010-03-31,-0.19607189695089045
2010-04-01,-0.19591644612929196
2010-04-02,-0.19591058490482896
2010-04-05,-0.1960520755961389
2010-04-06,-0.19609215942252245
2010-04-07,-0.19537644934663323
2010-04-08,-0.19539444962333022
2010-04-09,-0.1958606056158455
2010-04-12,-0.1952536606477049
2010-04-13,-0.19629723215389278
2010-04-14,-0.19734629391370218
2010-04-15,-0.1975107714020334
2010-04-16,-0.19675103647265085
2010-04-19,-0.19712309330879174
2010-04-20,-0.19783230482145817
2010-04-21,-0.19616469250529625
2010-04-22,-0.19686415259939116
2010-04-23,-0.19721448389032167
2010-04-26,-0.19924035462968162
2010-04-27,-0.20641694415354045
2010-04-28,-0.2060154622838733
2010-04-29,-0.20812915015746902
2010-04-30,-0.20958459567326052
2010-05-03,-0.20881154530201934
2010-05-04,-0.2107367008553437
2010-05-05,-0.2108240001002375
2010-05-06,-0.22061844571851455
2010-05-07,-0.2232963608185888
2010-05-10,-0.21631861165575533
2010-05-11,-0.21637244498908462
2010-05-12,-0.2135244415584422
2010-05-13,-0.21421231786811595
2010-05-14,-0.21625547007691656
2010-05-17,-0.21558842263324837
2010-05-18,-0.21652270148834316
2010-05-19,-0.2169115558820221
2010-05-20,-0.2237791946519027
2010-05-21,-0.22002776433042143
2010-05-24,-0.22140539985029392
2010-05-25,-0.2213207284066263
2010-05-26,-0.22160896130297567
2010-05-27,-0.21865814308505996
2010-05-28,-0.21957776435060322
2010-05-31,-0.2193147768844432
2010-06-01,-0.22092883423327625
2010-06-02,-0.21807977793900316
2010-06-03,-0.21765696544607427
2010-06-04,-0.22123090724505304
2010-06-07,-0.22246691577469105
2010-06-08,-0.22012212847901
2010-06-09,-0.22053067441347105
2010-06-10,-0.21852074007067826
2010-06-11,-0.21775447336761541
2010-06-14,-0.2187840563824168
2010-06-15,-0.21740183733610355
2010-06-16,-0.2180493380523374
2010-06-17,-0.21702774785228987
2010-06-18,-0.21623222417839963
2010-06-21,-0.21468560625204744
2010-06-22,-0.2168761113855456
2010-06-23,-0.2178333075404562
2010-06-24,-0.21869179196313665
2010-06-25,-0.21867798791899495
2010-06-28,-0.2187429858064069
2010-06-29,-0.22049612274263306
2010-06-30,-0.22050881841558173
2010-07-01,-0.22063760064565682
2010-07-02,-0.21982918889820033
2010-07-05,-0.2209244511007264
2010-07-06,-0.22171196933405563
2010-07-07,-0.22106801006571228
2010-07-08,-0.22111956470801752
2010-07-09,-0.22079567743064102
2010-07-12,-0.22196734548073588
2010-07-13,-0.22259330140882636
2010-07-14,-0.22242577425471236
2010-07-15,-0.22239733192250535
2010-07-16,-0.22000122065030628
2010-07-19,-0.22034424832557714
2010-07-20,-0.22096694059281227
2010-07-21,-0.2202646166376906
2010-07-22,-0.22056663514177324
2010-07-23,-0.2210901456161955
2010-07-26,-0.22168314800995675
2010-07-27,-0.22147453943964462
2010-07-28,-0.2214544467846632
2010-07-29,-0.22019281643811844
2010-07-30,-0.22129454633748613
2010-08-02,-0.22194718276210393
2010-08-03,-0.2212040657578256
2010-08-04,-0.22086028092750712
2010-08-05,-0.22126358442891647
2010-08-06,-0.2208411241809571
2010-08-09,-0.22103780847177487
2010-08-10,-0.22065423832871692
2010-08-11,-0.21869582039920313
2010-08-12,-0.21864532208397677
2010-08-13,-0.21964661003872923
2010-08-16,-0.21749049650847388
2010-08-17,-0.2184208733599503
2010-08-18,-0.21982027770709853
2010-08-19,-0.2203839998216309
2010-08-20,-0.21078951484643443
2010-08-23,-0.21615692823897767
2010-08-24,-0.20547511075292216
2010-08-25,-0.2149454215487572
2010-08-26,-0.2261930654907171
2010-08-27,-0.22316315047632337
2010-08-30,-0.21970493888913706
2010-08-31,-0.22166893060305462
2010-09-01,-0.22596261854896776
2010-09-02,-0.2276183132488452
2010-09-03,-0.20745118684661026
2010-09-06,-0.21931960284403162
2010-09-07,-0.2206097576135653
2010-09-08,-0.213193677271599
2010-09-09,-0.21141363427687296
2010-09-10,-0.19823256080206478
2010-09-13,-0.18730841496167744
2010-09-14,-0.18117532284181975
2010-09-15,-0.16362892560311249
2010-09-16,-0.15749255664691172
2010-09-17,-0.20689495952265138
2010-09-20,-0.20455087579437234
2010-09-21,-0.1776780341540315
2010-09-22,-0.19388137118435309
2010-09-23,-0.1937789114613331
2010-09-24,-0.20784047904517583
2010-09-27,-0.20331683003682277
2010-09-28,-0.1889945122351162
2010-09-29,-0.19367617920665003
2010-09-30,-0.1796751069791133
2010-10-01,-0.1730960367734274
2010-10-04,-0.20403634562013878
2010-10-05,-0.20353978587805255
2010-10-06,-0.2096596028277336
2010-10-07,-0.21031075628876966
2010-10-08,-0.2106652742053566
2010-10-11,-0.21251267110639874
2010-10-12,-0.2100598672920581
2010-10-13,-0.20620235212379665
2010-10-14,-0.20876228429174287
2010-10-15,-0.20763257099790364
2010-10-18,-0.20567790398211624
2010-10-19,-0.2019337204070061
2010-10-20,-0.21081271953067157
2010-10-21,-0.20754456623723597
2010-10-22,-0.20648978875795923
2010-10-25,-0.20836309669152678
2010-10-26,-0.2050291660230792
2010-10-27,-0.19863727102790438
2010-10-28,-0.2071939447742738
2010-10-29,-0.21649971870589566
2010-11-01,-0.21669843673303812
2010-11-02,-0.21737444582519508
2010-11-03,-0.21716138967979878
2010-11-04,-0.21622368543117543
2010-11-05,-0.21624872458381092
2010-11-08,-0.2193047459768099
2010-11-09,-0.22050604590606276
2010-11-10,-0.22056717528686298
2010-11-11,-0.22191033441833075
2010-11-12,-0.2243084829262557
2010-11-15,-0.224618188738628
2010-11-16,-0.22675951259962676
2010-11-17,-0.22794426244719873
2010-11-18,-0.2289349066317025
2010-11-19,-0.2294499896935622
2010-11-22,-0.23029398661140282
2010-11-23,-0.2325596034098039
2010-11-24,-0.2330438064811469
2010-11-25,-0.23297580613467275
2010-11-26,-0.23623834783248737
2010-11-29,-0.23574875829035594
2010-11-30,-0.23647884848613535
2010-12-01,-0.23457283130877263
2010-12-02,-0.23363587977387423
2010-12-03,-0.23409956095069273
2010-12-06,-0.23263675919226945
2010-12-07,-0.23159787048583846
2010-12-08,-0.2317738638077198
2010-12-09,-0.23126940703194654
2010-12-10,-0.2309846369975478
2010-12-13,-0.23066815637590923
2010-12-14,-0.23253609231117675
2010-12-15,-0.23232377349719896
2010-12-16,-0.23475976628597367
2010-12-17,-0.23567134462524375
2010-12-20,-0.23551303270243282
2010-12-21,-0.2387181403815966
2010-12-22,-0.23827153380518132
2010-12-23,-0.2366384142169845
2010-12-24,-0.23588648653474856
2010-12-27,-0.23803632994144638
2010-12-28,-0.23666583749584272
2010-12-29,-0.23795294027336975
2010-12-30,-0.23740745535780708
2010-12-31,-0.23715292709583952
2011-01-03,-0.23669183512579434
2011-01-04,-0.2357011189580774
2011-01-05,-0.23823286686071454
2011-01-06,-0.23881956161903553
2011-01-07,-0.23851627265548117
2011-01-10,-0.23887251463978165
2011-01-11,-0.23885842566790513
2011-01-12,-0.23968382639296537
2011-01-13,-0.24033261591454874
2011-01-14,-0.2406396676261883
2011-01-17,-0.24344005540137845
2011-01-18,-0.24332054470670839
2011-01-19,-0.2442566923348877
2011-01-20,-0.24451692568341887
2011-01-21,-0.24323566281237594
2011-01-24,-0.24272151192461902
2011-01-25,-0.24230283189715038
2011-01-26,-0.24191092745599918
2011-01-27,-0.24163485113023125
2011-01-28,-0.24888199723838955
2011-01-31,-0.2451545562306083
2011-02-01,-0.24028193211725576
2011-02-02,-0.2413269297363312
2011-02-03,-0.24211297388602088
2011-02-04,-0.2425293731353825
2011-02-07,-0.2416669416834169
2011-02-08,-0.24281960136930753
2011-02-09,-0.24379262545432406
2011-02-10,-0.24381080842433403
2011-02-11,-0.243171644111275
2011-02-14,-0.24928885110046523
2011-02-15,-0.24971337685249267
2011-02-16,-0.24968038314168464
2011-02-17,-0.2492642305680377
2011-02-18,-0.24923406798412276
2011-02-21,-0.25040805287224294
2011-02-22,-0.25773008964658034
2011-02-23,-0.2595825627146419
2011-02-24,-0.26094305460607753
2011-02-25,-0.26638044391650695
2011-02-28,-0.26688821498662074
2011-03-01,-0.2715758033744301
2011-03-02,-0.2701163197481124
2011-03-03,-0.26858609691033214
2011-03-04,-0.27285963992143075
2011-03-07,-0.27441134802439054
2011-03-08,-0.27207796030510784
2011-03-09,-0.27300780438449085
2011-03-10,-0.2774843331002259
2011-03-11,-0.27649002599169537
2011-03-14,-0.28054940470912404
2011-03-15,-0.2838049403759809
2011-03-16,-0.2919582899704196
2011-03-17,-0.28314362896078915
2011-03-18,-0.280721141955003
2011-03-21,-0.2789255112938442
2011-03-22,-0.2787577865935715
2011-03-23,-0.27789790808116915
2011-03-24,-0.27653888896895845
2011-03-25,-0.28136664889072244
2011-03-28,-0.28165239793351576
2011-03-29,-0.28123347403527976
2011-03-30,-0.2804471250058046
2011-03-31,-0.2800422971528333
2011-04-01,-0.2803158965789782
2011-04-04,-0.2804312844909896
2011-04-05,-0.2809662455342276
2011-04-06,-0.2810050249497153
2011-04-07,-0.28086803236925095
2011-04-08,-0.2833811348293074
2011-04-11,-0.2827877838478829
2011-04-12,-0.28103849857622104
2011-04-13,-0.2818390552529622
2011-04-14,-0.2816331615281229
2011-04-15,-0.2831377187444569
2011-04-18,-0.28202430695779007
2011-04-19,-0.2836370281116646
2011-04-20,-0.2851094468123237
2011-04-21,-0.2854440785432523
2011-04-22,-0.2847253236237265
2011-04-25,-0.2851183122735446
2011-04-26,-0.28708099531272097
2011-04-27,-0.2889501160571552
2011-04-28,-0.28906368024700113
2011-04-29,-0.28910405260979993
2011-05-02,-0.2894127760858854
2011-05-03,-0.28910854537751113
2011-05-04,-0.28997873437301763
2011-05-05,-0.2894613816476546
2011-05-06,-0.290184297614801
2011-05-09,-0.2899366197084967
2011-05-10,-0.29151711672154224
2011-05-11,-0.2911092419082027
2011-05-12,-0.2915253840346784
2011-05-13,-0.29325884443568934
2011-05-16,-0.29345239562634595
2011-05-17,-0.2946300736688591
2011-05-18,-0.2940214161712584
2011-05-19,-0.29397441416577275
2011-05-20,-0.2957476801228975
2011-05-23,-0.2965115553800671
2011-05-24,-0.296766630537482
2011-05-25,-0.2959074930447614
2011-05-26,-0.29556753046136386
2011-05-27,-0.3028592583271635
2011-05-30,-0.30308013635335407
2011-05-31,-0.30161184472545943
2011-06-01,-0.2997615587882188
2011-06-02,-0.30253750369834786
2011-06-03,-0.30187638844202325
2011-06-06,-0.306204376527046
2011-06-07,-0.3059675008990715
2011-06-08,-0.31656239782285106
2011-06-09,-0.315987913239121
2011-06-10,-0.31812817041622404
2011-06-13,-0.3199688347778883
2011-06-14,-0.3170646194713133
2011-06-15,-0.3218233109759629
2011-06-16,-0.32135145877140503
2011-06-17,-0.31353661955397827
2011-06-20,-0.31215213033469147
2011-06-21,-0.3042503901430839
2011-06-22,-0.30579891161781414
2011-06-23,-0.30328849085271553
2011-06-24,-0.30323239913942973
2011-06-27,-0.30056997035525546
2011-06-28,-0.29987243251013224
2011-06-29,-0.29450218502342873
2011-06-30,-0.29469737595260437
2011-07-01,-0.2946484917058148
2011-07-04,-0.2965542130858433
2011-07-05,-0.2976223369679897
2011-07-06,-0.2960990432908794
2011-07-07,-0.29601986422980525
2011-07-08,-0.29407455733469023
2011-07-11,-0.2943154612615691
2011-07-12,-0.2956984178943481
2011-07-13,-0.2960563682589138
2011-07-14,-0.2957678372458516
2011-07-15,-0.2955572823094772
2011-07-18,-0.2990918653487045
2011-07-19,-0.29536066169489883
2011-07-20,-0.29449653631837536
2011-07-21,-0.2959559901505074
2011-07-22,-0.3002253963732359
2011-07-25,-0.30010739080510823
2011-07-26,-0.29999169356729855
2011-07-27,-0.30409542032134
2011-07-28,-0.301786867054044
2011-07-29,-0.3037516398634619
2011-08-01,-0.3043852671354161
2011-08-02,-0.3127235925031798
2011-08-03,-0.3106912136594219
2011-08-04,-0.32855557268344887
2011-08-05,-0.3301954944995634
2011-08-08,-0.3656931246294405
2011-08-09,-0.33642399122190736
2011-08-10,-0.3504728195336003
2011-08-11,-0.3217121766272769
2011-08-12,-0.3188108285434234
2011-08-15,-0.3116134556760763
2011-08-16,-0.31223031515293165
2011-08-17,-0.3104667683217921
2011-08-18,-0.32177225965039924
2011-08-19,-0.32506215538690836
2011-08-22,-0.323784624768517
2011-08-23,-0.31500225740233573
2011-08-24,-0.3127314400006685
2011-08-25,-0.31526671463235467
2011-08-26,-0.31296957602489167
2011-08-29,-0.3078588282323625
2011-08-30,-0.30905789655737703
2011-08-31,-0.30976415858912953
2011-09-01,-0.3101718400102984
2011-09-02,-0.311934933862531
2011-09-05,-0.31178041584030824
2011-09-06,-0.31228121081008087
2011-09-07,-0.3044226334831713
2011-09-08,-0.3045966730666507
2011-09-09,-0.3092068726372591
2011-09-12,-0.3097694623008961
2011-09-13,-0.3086138583927347
2011-09-14,-0.30763796597105864
2011-09-15,-0.3068740981995615
2011-09-16,-0.30675668215195173
2011-09-19,-0.3069253244861593
2011-09-20,-0.3072249190993937
2011-09-21,-0.3082274943655053
2011-09-22,-0.31258007032937934
2011-09-23,-0.3107618021170397
2011-09-26,-0.30871197606128564
2011-09-27,-0.30882502218078106
2011-09-28,-0.30892466601594903
2011-09-29,-0.3091688454904782
2011-09-30,-0.309717257297504
2011-10-03,-0.3107088023743993
2011-10-04,-0.3043368336169569
2011-10-05,-0.306922399689769
2011-10-06,-0.29719291528175756
2011-10-07,-0.3009161033610374
2011-10-10,-0.3012188391679784
2011-10-11,-0.30196072893875525
2011-10-12,-0.30440610386618266
2011-10-13,-0.30423349919729364
2011-10-14,-0.30740746365559235
2011-10-17,-0.3071099301162663
2011-10-18,-0.3060331091737786
2011-10-19,-0.30639598519343497
2011-10-20,-0.3058587184089683
2011-10-21,-0.3047558505512383
2011-10-24,-0.30503212172621846
2011-10-25,-0.3051917644813537
2011-10-26,-0.30711148134012184
2011-10-27,-0.3079631349157191
2011-10-28,-0.306231631391938
2011-10-31,-0.3053254534796158
2011-11-01,-0.30527955173934096
2011-11-02,-0.305205197819613
2011-11-03,-0.3046790113724836
2011-11-04,-0.3044033796174957
2011-11-07,-0.3033679423864149
2011-11-08,-0.3053261040399425
2011-11-09,-0.30602333328227455
2011-11-10,-0.3056766399298552
2011-11-11,-0.30716302152011915
2011-11-14,-0.30693161479667946
2011-11-15,-0.3069385077031396
2011-11-16,-0.3052947769458074
2011-11-17,-0.3039119177473518
2011-11-18,-0.3028196898838362
2011-11-21,-0.301315412164681
2011-11-22,-0.3009866457372183
2011-11-23,-0.2983057243147481
2011-11-24,-0.29774466096411656
2011-11-25,-0.29626309308127424
2011-11-28,-0.2974327345475613
2011-11-29,-0.2975838025635287
2011-11-30,-0.3010355991046295
2011-12-01,-0.30097961972453635
2011-12-02,-0.3004618636357381
2011-12-05,-0.30176064138686887
2011-12-06,-0.30179507833432256
2011-12-07,-0.3023938272095836
2011-12-08,-0.29947320606141536
2011-12-09,-0.30057875131763717
2011-12-12,-0.2950753029020323
2011-12-13,-0.2912785127921337
2011-12-14,-0.2872364719083392
2011-12-15,-0.2871213911749988
2011-12-16,-0.28721907893000864
2011-12-19,-0.2872458734777211
2011-12-20,-0.2906936047855423
2011-12-21,-0.2902755314547083
2011-12-22,-0.29549853214804667
2011-12-23,-0.297673463633954
2011-12-26,-0.29475641707801525
2011-12-27,-0.2958799385329997
2011-12-28,-0.29047550774647884
2011-12-29,-0.28577359936981833
2011-12-30,-0.2865918393872521
2012-01-02,-0.2856434168614513
2012-01-03,-0.2884181296747191
2012-01-04,-0.2870081510832119
2012-01-05,-0.2856488135702889
2012-01-06,-0.2869000439391473
2012-01-09,-0.28795228897084396
2012-01-10,-0.28861253192915287
2012-01-11,-0.2826774109844683
2012-01-12,-0.2836991756084951
2012-01-13,-0.2808363526429034
2012-01-16,-0.28385252695524393
2012-01-17,-0.2840152919151483
2012-01-18,-0.2873889602680289
2012-01-19,-0.28779518325635345
2012-01-20,-0.28780271234736166
2012-01-23,-0.28830071045619615
2012-01-24,-0.2879414683974612
2012-01-25,-0.28871439757248263
2012-01-26,-0.2873878645544832
2012-01-27,-0.2869972727623531
2012-01-30,-0.28575905669610985
2012-01-31,-0.28563964360358207
2012-02-01,-0.2865405184679954
2012-02-02,-0.2864275340589847
2012-02-03,-0.2877246570202219
2012-02-06,-0.28729772048440594
2012-02-07,-0.2873735415179377
2012-02-08,-0.2873827611772053
2012-02-09,-0.2858548703998913
2012-02-10,-0.28512988248087934
2012-02-13,-0.28578532445395516
2012-02-14,-0.28517814482145787
2012-02-15,-0.2841685298273175
2012-02-16,-0.285847887517697
2012-02-17,-0.2858090388519755
2012-02-20,-0.28441709313647634
2012-02-21,-0.2833866632309578
2012-02-22,-0.2826724917325135
2012-02-23,-0.28419788600771523
2012-02-24,-0.28362420202569333
2012-02-27,-0.2827217330119988
2012-02-28,-0.283443246038859
2012-02-29,-0.2827127062753146
2012-03-01,-0.28325257600691545
2012-03-02,-0.2819268851819439
2012-03-05,-0.2808272931594271
2012-03-06,-0.2795922729304233
2012-03-07,-0.2798559022486511
2012-03-08,-0.2810439976943977
2012-03-09,-0.2809063352047904
2012-03-12,-0.27981709589518367
2012-03-13,-0.28394716407541315
2012-03-14,-0.2823537602868081
2012-03-15,-0.28250802049432894
2012-03-16,-0.28185227135316265
2012-03-19,-0.2821293702250975
2012-03-20,-0.2796676438735884
2012-03-21,-0.2791057573209838
2012-03-22,-0.27765476692823093
2012-03-23,-0.2776561571746369
2012-03-26,-0.27777662091246696
2012-03-27,-0.2779051171809034
2012-03-28,-0.2770254261487593
2012-03-29,-0.27622287215196084
2012-03-30,-0.2766489046186192
2012-04-02,-0.2717337099224191
2012-04-03,-0.2725414688720584
2012-04-04,-0.2715494608850752
2012-04-05,-0.27017718832251447
2012-04-06,-0.27044523408495835
2012-04-09,-0.2677956792125146
2012-04-10,-0.2676101007988984
2012-04-11,-0.24814812872039502
2012-04-12,-0.2434295451671673
2012-04-13,-0.2572568525572317
2012-04-16,-0.257033795336837
2012-04-17,-0.2584792467935469
2012-04-18,-0.25705960202719935
2012-04-19,-0.25332285441012586
2012-04-20,-0.25396639292352463
2012-04-23,-0.2514848227851814
2012-04-24,-0.2503482092917987
2012-04-25,-0.23646118959024906
2012-04-26,-0.24252661958779323
2012-04-27,-0.23969907776747096
2012-04-30,-0.24032588467443866
2012-05-01,-0.2390489469119957
2012-05-02,-0.24552634088799427
2012-05-03,-0.2443281576284242
2012-05-04,-0.2470503057368189
2012-05-07,-0.24301430139670438
2012-05-08,-0.24884060065679023
2012-05-09,-0.2503297528386741
2012-05-10,-0.2438518847519073
2012-05-11,-0.24176945906953393
2012-05-14,-0.2465072745422416
2012-05-15,-0.24665676382861065
2012-05-16,-0.2518504621863515
2012-05-17,-0.25466621334297207
2012-05-18,-0.25574309841717296
2012-05-21,-0.2537333038113846
2012-05-22,-0.2534771808830677
2012-05-23,-0.2533133083513762
2012-05-24,-0.25326447888706854
2012-05-25,-0.2535643605501476
2012-05-28,-0.25364950532332475
2012-05-29,-0.25224454971240245
2012-05-30,-0.2544020687130735
2012-05-31,-0.2546569526045283
2012-06-01,-0.259983861293028
2012-06-04,-0.257048989538835
2012-06-05,-0.2541070676284449
2012-06-06,-0.2496961106832666
2012-06-07,-0.24988102636651904
2012-06-08,-0.24858698366576465
2012-06-11,-0.2509190889737524
2012-06-12,-0.24988981019259382
2012-06-13,-0.25038195660930707
2012-06-14,-0.24942263376645782
2012-06-15,-0.24819579110900808
2012-06-18,-0.24695227862531147
2012-06-19,-0.24757400591605924
2012-06-20,-0.2474801607368748
