trade_date,side,instrument,quantity_pct,commission_bps,signal_value,threshold_value,position_before,position_after,reason
2004-03-31,BUY,SPY,100.0,5,0.2999999999999998,0.2999999999999998,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2004-05-31,SELL,SPY,100.0,5,0.1999999999999993,0.32499999999999973,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2008-01-31,BUY,SPY,100.0,5,0.09999999999999964,0.0,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2008-02-29,SELL,SPY,100.0,5,-0.09999999999999964,0.0,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2008-03-31,BUY,SPY,100.0,5,0.1999999999999993,0.0,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2010-08-31,SELL,SPY,100.0,5,0.5,0.8499999999999999,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2016-01-31,BUY,SPY,100.0,5,-0.2999999999999998,-0.2999999999999998,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2016-04-30,SELL,SPY,100.0,5,-0.5,-0.2999999999999998,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2016-09-30,BUY,SPY,100.0,5,-0.2999999999999998,-0.2999999999999998,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2016-10-31,SELL,SPY,100.0,5,-0.40000000000000036,-0.2999999999999998,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2016-11-30,BUY,SPY,100.0,5,-0.1999999999999993,-0.2999999999999998,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2017-02-28,SELL,SPY,100.0,5,-0.2999999999999998,-0.2999999999999996,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2017-03-31,BUY,SPY,100.0,5,-0.09999999999999964,-0.2999999999999996,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2017-11-30,SELL,SPY,100.0,5,-0.3000000000000007,-0.20000000000000018,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2018-05-31,BUY,SPY,100.0,5,-0.1999999999999993,-0.20000000000000018,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2018-10-31,SELL,SPY,100.0,5,-0.2999999999999998,-0.20000000000000018,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2019-01-31,BUY,SPY,100.0,5,-0.20000000000000018,-0.20000000000000018,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2019-02-28,SELL,SPY,100.0,5,-0.40000000000000036,-0.20000000000000018,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2019-03-31,BUY,SPY,100.0,5,-0.09999999999999964,-0.20000000000000018,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2019-05-31,SELL,SPY,100.0,5,-0.2999999999999998,-0.20000000000000018,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2019-07-31,BUY,SPY,100.0,5,-0.20000000000000018,-0.20000000000000018,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2020-02-29,SELL,SPY,100.0,5,-0.19999999999999973,-0.10000000000000042,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2020-07-31,BUY,SPY,100.0,5,-0.10000000000000009,-0.10000000000000009,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2020-10-31,SELL,SPY,100.0,5,-0.10000000000000009,-0.09999999999999964,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2020-12-31,BUY,SPY,100.0,5,0.9000000000000004,-0.09999999999999964,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2021-07-31,SELL,SPY,100.0,5,-7.9,0.0,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2023-08-31,BUY,SPY,100.0,5,0.0,-0.09999999999999964,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2023-09-30,SELL,SPY,100.0,5,-0.10000000000000009,-0.09999999999999964,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2023-10-31,BUY,SPY,100.0,5,0.0,-0.07499999999999973,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2024-01-31,SELL,SPY,100.0,5,-0.20000000000000018,0.0,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2024-02-29,BUY,SPY,100.0,5,0.0,0.0,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2025-01-31,SELL,SPY,100.0,5,0.0,0.10000000000000009,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2025-02-28,BUY,SPY,100.0,5,0.19999999999999973,0.10000000000000009,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2025-09-30,SELL,SPY,100.0,5,0.0,0.19999999999999973,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
2026-05-31,BUY,SPY,100.0,5,0.2999999999999998,0.19999999999999973,0.0,1.0,chg_6m procyclical rule crossed T_roll_p75
2026-06-30,SELL,SPY,100.0,5,0.09999999999999964,0.12500000000000033,1.0,0.0,chg_6m procyclical rule crossed T_roll_p75
