trade_date,side,instrument,quantity_pct,commission_bps,signal_value,threshold_value,position_before,position_after,reason
2024-11-30,BUY,SPY,100.0,5,0.7236681246434395,0.0,0.0,1.0,mom procyclical rule crossed T0_zero
2025-01-31,SELL,SPY,100.0,5,-0.049163630994231156,0.0,1.0,0.0,mom procyclical rule crossed T0_zero
2025-02-28,BUY,SPY,100.0,5,0.7883480281226651,0.0,0.0,1.0,mom procyclical rule crossed T0_zero
2025-03-31,SELL,SPY,100.0,5,-0.06545941516259424,0.0,1.0,0.0,mom procyclical rule crossed T0_zero
2025-04-30,BUY,SPY,100.0,5,0.9725340386913528,0.0,0.0,1.0,mom procyclical rule crossed T0_zero
2025-05-31,SELL,SPY,100.0,5,-0.3652936379812899,0.0,1.0,0.0,mom procyclical rule crossed T0_zero
2025-06-30,BUY,SPY,100.0,5,0.8570230996966632,0.0,0.0,1.0,mom procyclical rule crossed T0_zero
2025-10-31,SELL,SPY,100.0,5,-1.0564360082546131,0.0,1.0,0.0,mom procyclical rule crossed T0_zero
2025-11-30,BUY,SPY,100.0,5,0.24238187744352047,0.0,0.0,1.0,mom procyclical rule crossed T0_zero
2026-01-31,SELL,SPY,100.0,5,-0.1835566499312491,0.0,1.0,0.0,mom procyclical rule crossed T0_zero
2026-03-31,BUY,SPY,100.0,5,0.6894929769358127,0.0,0.0,1.0,mom procyclical rule crossed T0_zero
2026-07-31,SELL,SPY,100.0,5,-0.16587733932115212,0.0,1.0,0.0,mom procyclical rule crossed T0_zero
