date,rolling_corr_24m
2009-02-28,0.21846229185775176
2009-03-31,0.19672532038038262
2009-04-30,0.1288192299995277
2009-05-31,0.22343311071662653
2009-06-30,0.2851039567644377
2009-07-31,0.4014552913165746
2009-08-31,0.4050319699036337
2009-09-30,0.3891791382509095
2009-10-31,0.32842840140061463
2009-11-30,0.4230750067194076
2009-12-31,0.4204686040297392
2010-01-31,0.4004552300552785
2010-02-28,0.370174555986124
2010-03-31,0.36170090653377546
2010-04-30,0.3488211744731895
2010-05-31,0.3525204504321007
2010-06-30,0.3185207619688275
2010-07-31,0.40490799636951075
2010-08-31,0.4493724088089551
2010-09-30,0.34752337335863986
2010-10-31,0.20859838748103465
2010-11-30,0.09879393496377456
2010-12-31,0.20191899463182944
2011-01-31,0.17991863385183532
2011-02-28,-0.13433036796910583
2011-03-31,-0.028817138677509388
2011-04-30,-0.0975545661867938
2011-05-31,-0.13630948570565257
2011-06-30,-0.11285186337426226
2011-07-31,-0.04257388156265618
2011-08-31,0.03448074445954982
2011-09-30,0.11027710097630081
2011-10-31,0.09274131848359417
2011-11-30,-0.04082683182127908
2011-12-31,-0.08014696107535652
2012-01-31,-0.08314423713908554
2012-02-29,-0.0849677703426422
2012-03-31,-0.10514695998474216
2012-04-30,-0.04063397662373036
2012-05-31,-0.000759167726148743
2012-06-30,0.07231816855158847
2012-07-31,0.05772582818895446
2012-08-31,0.05130013881189053
2012-09-30,0.19507744234396737
2012-10-31,0.12605218991400266
2012-11-30,0.11263131405835687
2012-12-31,0.11916423205823112
2013-01-31,0.07450493688260224
2013-02-28,0.07337115098020874
2013-03-31,0.06986046603446361
2013-04-30,0.10208723422831374
2013-05-31,0.10630326042120075
2013-06-30,0.06343950694990462
2013-07-31,0.057483792261908584
2013-08-31,-0.056712977436962304
2013-09-30,-0.22568942279899434
2013-10-31,-0.2018369093623116
2013-11-30,-0.277041973733066
2013-12-31,-0.27789910816469543
2014-01-31,-0.2707565813363058
2014-02-28,-0.30378270773039906
2014-03-31,-0.27477463191478674
2014-04-30,-0.2754440344481249
2014-05-31,-0.31978523959590754
2014-06-30,-0.2976974139635329
2014-07-31,-0.2550298246715268
2014-08-31,-0.2630860710198087
2014-09-30,-0.35208814677503714
2014-10-31,-0.22782436881290297
2014-11-30,-0.14925937325401284
2014-12-31,-0.20351311451755597
2015-01-31,-0.16755796578837823
2015-02-28,-0.13084790741703314
2015-03-31,-0.13231782382221227
2015-04-30,-0.15074225036230166
2015-05-31,-0.13648179905001015
2015-06-30,-0.14019397929834163
2015-07-31,-0.23619897130599635
2015-08-31,-0.22733057416295943
2015-09-30,-0.13724313327977547
2015-10-31,-0.10417216785835473
2015-11-30,0.001134141171813097
2015-12-31,-0.0028392612423776592
2016-01-31,0.16756121925134532
2016-02-29,0.20399021052093838
2016-03-31,0.1607672652482917
2016-04-30,0.12114008690433091
2016-05-31,0.14477931301059901
2016-06-30,0.158125898752133
2016-07-31,0.09415293536522143
2016-08-31,0.170756948553186
2016-09-30,0.17458417912465718
2016-10-31,0.17857537039822305
2016-11-30,0.1286003115865445
2016-12-31,0.15015868569544286
2017-01-31,0.14668114116293965
2017-02-28,0.08624650026298228
2017-03-31,0.08264135906870933
2017-04-30,0.1233779195978001
2017-05-31,0.07375293436947777
2017-06-30,0.09558693036073229
2017-07-31,0.044042836229986906
2017-08-31,0.2828173545851921
2017-09-30,0.32931033395054654
2017-10-31,0.2201169438893985
2017-11-30,0.23414457290374402
2017-12-31,0.2549366040918445
2018-01-31,-0.001605881561837044
2018-02-28,-0.04687430262270957
2018-03-31,-0.044378811668327876
2018-04-30,0.014831455471333214
2018-05-31,0.014219398843460658
2018-06-30,0.017171723457033137
2018-07-31,0.13032308704403892
2018-08-31,-0.0007024083413652414
2018-09-30,0.011878677443743688
2018-10-31,-0.011715565178765609
2018-11-30,-0.10543046030287186
2018-12-31,-0.05346332705510863
2019-01-31,-0.12778836555698805
2019-02-28,-0.14618580483879146
2019-03-31,-0.1234669140532551
2019-04-30,-0.10308727701459246
2019-05-31,-0.10351144446652394
2019-06-30,-0.12189272758336663
2019-07-31,-0.11532400723511835
2019-08-31,-0.10486873463350269
2019-09-30,-0.09029063455689541
2019-10-31,-0.09177654485745752
2019-11-30,-0.12776635907468692
2019-12-31,-0.12636072306506022
2020-01-31,-0.16046606075316808
2020-02-29,-0.23098407293146378
2020-03-31,-0.08966332396955091
2020-04-30,-0.4101880846747922
2020-05-31,-0.3748122517333623
2020-06-30,-0.29450138475771964
2020-07-31,-0.3915889874398326
2020-08-31,-0.4125997951230063
2020-09-30,-0.4170974598499556
2020-10-31,-0.3706012361720972
2020-11-30,-0.47428887629382266
2020-12-31,-0.44896669282571183
2021-01-31,-0.45849699423293344
2021-02-28,-0.39837679163578693
2021-03-31,-0.3796631733940088
2021-04-30,-0.24743656114060253
2021-05-31,-0.20507236375526403
2021-06-30,-0.22604600358144938
2021-07-31,-0.15516025931602873
2021-08-31,-0.1536672108647143
2021-09-30,-0.13578165313660284
2021-10-31,-0.15633333212814984
2021-11-30,-0.16076236988233514
2021-12-31,-0.18317347874063516
2022-01-31,-0.10493007845083152
2022-02-28,-0.0014305537253878717
2022-03-31,-0.039598426415214764
2022-04-30,0.13137827814989392
2022-05-31,0.15069532554728401
2022-06-30,0.19348568689326884
2022-07-31,0.1953443481744429
2022-08-31,0.20533823629105558
2022-09-30,0.21603529474529956
2022-10-31,0.19015560022708886
2022-11-30,0.2201140156133256
2022-12-31,0.23172869054088252
2023-01-31,0.21572428914021774
2023-02-28,0.129933666929172
2023-03-31,0.12978947334557517
2023-04-30,0.08706923679330418
2023-05-31,0.02414950628296851
2023-06-30,0.08774465519034862
2023-07-31,0.04096616985723328
2023-08-31,0.02052335825661156
2023-09-30,-0.018002197828027866
2023-10-31,-0.03240944696210942
2023-11-30,0.00016508777224124912
2023-12-31,0.07180826903819242
2024-01-31,0.07408425700305422
2024-02-29,0.08572276856649322
2024-03-31,0.18752047011805476
2024-04-30,0.05839086165518114
2024-05-31,0.09083806550572367
2024-06-30,0.015420765717185946
2024-07-31,0.07271081854947922
2024-08-31,-0.06748964493707223
2024-09-30,-0.14389501423418838
2024-10-31,0.025898426466068325
2024-11-30,0.1392000761882772
2024-12-31,0.11609333564120539
2025-01-31,-0.0532948700308873
2025-02-28,-0.08813738595536712
2025-03-31,0.0009324822428313428
2025-04-30,0.13926878366268877
2025-05-31,0.22668163898065874
2025-06-30,0.15808945742839137
2025-07-31,0.17283868237010672
2025-08-31,0.12024455531054921
2025-09-30,0.13322110554004654
2025-10-31,0.10291721834734777
2025-11-30,-0.06253779585601951
2025-12-31,-0.07758691570632588
