# Simulated trade record based on backtest signals. No real trades were executed. Starting capital: $10000. Commission: 5 bps (tournament cost parameter). Pair: m2sl_yoy_spy. Strategy: P1_long_cash_pro on accel (m2sl_yoy_accel_pct), threshold T1_fixed_p50, lead L2, LB_NA.
trade_date,side,instrument,quantity_pct,price,notional_usd,commission_bps,commission_usd,cum_pnl_pct,reason
1999-09-30,BUY,SPY,100.0,80.4786,10000.0,5,5.0,71.0803,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.147 vs threshold 0.052 — position 0% → 100%
1999-10-31,SELL,SPY,0.0,85.6355,10000.0,5,5.0,71.0803,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.226 vs threshold 0.052 — position 100% → 0%
2000-05-31,BUY,SPY,100.0,89.7154,10000.0,5,5.0,68.3905,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.533 vs threshold 0.052 — position 0% → 100%
2000-07-31,SELL,SPY,0.0,90.0446,10000.0,5,5.0,71.7046,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.858 vs threshold 0.052 — position 100% → 0%
2000-10-31,BUY,SPY,100.0,90.2412,10000.0,5,5.0,70.9013,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.218 vs threshold 0.052 — position 0% → 100%
2000-12-31,SELL,SPY,0.0,83.0681,10000.0,5,5.0,58.143,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.202 vs threshold 0.052 — position 100% → 0%
2001-02-28,BUY,SPY,100.0,78.4853,10000.0,5,5.0,43.0582,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.340 vs threshold 0.052 — position 0% → 100%
2001-12-31,SELL,SPY,0.0,73.3004,10000.0,5,5.0,32.8585,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.597 vs threshold 0.052 — position 100% → 0%
2002-01-31,BUY,SPY,100.0,72.5822,10000.0,5,5.0,31.5566,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.639 vs threshold 0.052 — position 0% → 100%
2002-03-31,SELL,SPY,0.0,73.652,10000.0,5,5.0,29.1971,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.715 vs threshold 0.052 — position 100% → 0%
2002-07-31,BUY,SPY,100.0,58.8335,10000.0,5,5.0,19.0138,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.550 vs threshold 0.052 — position 0% → 100%
2002-08-31,SELL,SPY,0.0,59.2336,10000.0,5,5.0,19.0138,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.409 vs threshold 0.052 — position 100% → 0%
2002-09-30,BUY,SPY,100.0,53.0229,10000.0,5,5.0,6.535,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.204 vs threshold 0.052 — position 0% → 100%
2002-11-30,SELL,SPY,0.0,60.9254,10000.0,5,5.0,15.301,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -1.787 vs threshold 0.052 — position 100% → 0%
2002-12-31,BUY,SPY,100.0,57.4788,10000.0,5,5.0,8.7784,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 1.062 vs threshold 0.052 — position 0% → 100%
2003-02-28,SELL,SPY,0.0,55.3094,10000.0,5,5.0,6.1031,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.650 vs threshold 0.052 — position 100% → 0%
2003-03-31,BUY,SPY,100.0,55.4278,10000.0,5,5.0,6.3302,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.202 vs threshold 0.052 — position 0% → 100%
2003-09-30,SELL,SPY,0.0,65.8646,10000.0,5,5.0,27.7448,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.013 vs threshold 0.052 — position 100% → 0%
2003-10-31,BUY,SPY,100.0,69.3901,10000.0,5,5.0,34.5825,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.218 vs threshold 0.052 — position 0% → 100%
2003-11-30,SELL,SPY,0.0,70.1479,10000.0,5,5.0,34.5825,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.943 vs threshold 0.052 — position 100% → 0%
2004-05-31,BUY,SPY,100.0,74.9853,10000.0,5,5.0,36.8871,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.255 vs threshold 0.052 — position 0% → 100%
2004-06-30,SELL,SPY,0.0,76.3727,10000.0,5,5.0,36.8871,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.035 vs threshold 0.052 — position 100% → 0%
2004-07-31,BUY,SPY,100.0,73.912,10000.0,5,5.0,32.4767,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.235 vs threshold 0.052 — position 0% → 100%
2004-08-31,SELL,SPY,0.0,74.0921,10000.0,5,5.0,32.4767,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.610 vs threshold 0.052 — position 100% → 0%
2004-11-30,BUY,SPY,100.0,79.1744,10000.0,5,5.0,38.3743,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 1.032 vs threshold 0.052 — position 0% → 100%
2005-03-31,SELL,SPY,0.0,79.9083,10000.0,5,5.0,42.2592,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.041 vs threshold 0.052 — position 100% → 0%
2005-08-31,BUY,SPY,100.0,83.3731,10000.0,5,5.0,40.9257,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.485 vs threshold 0.052 — position 0% → 100%
2005-11-30,SELL,SPY,0.0,85.661,10000.0,5,5.0,38.6968,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.032 vs threshold 0.052 — position 100% → 0%
2005-12-31,BUY,SPY,100.0,85.4971,10000.0,5,5.0,38.4315,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.080 vs threshold 0.052 — position 0% → 100%
2006-01-31,SELL,SPY,0.0,87.5503,10000.0,5,5.0,38.4315,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.169 vs threshold 0.052 — position 100% → 0%
2006-02-28,BUY,SPY,100.0,88.0515,10000.0,5,5.0,39.2241,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.127 vs threshold 0.052 — position 0% → 100%
2006-07-31,SELL,SPY,0.0,88.5293,10000.0,5,5.0,39.3554,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.175 vs threshold 0.052 — position 100% → 0%
2006-08-31,BUY,SPY,100.0,90.4612,10000.0,5,5.0,42.3965,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.057 vs threshold 0.052 — position 0% → 100%
2006-10-31,SELL,SPY,0.0,95.8318,10000.0,5,5.0,46.2414,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.046 vs threshold 0.052 — position 100% → 0%
2006-12-31,BUY,SPY,100.0,99.0444,10000.0,5,5.0,48.1968,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.207 vs threshold 0.052 — position 0% → 100%
2007-03-31,SELL,SPY,0.0,99.7039,10000.0,5,5.0,47.4747,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.098 vs threshold 0.052 — position 100% → 0%
2007-05-31,BUY,SPY,100.0,107.6522,10000.0,5,5.0,52.477,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.273 vs threshold 0.052 — position 0% → 100%
2007-08-31,SELL,SPY,0.0,104.0756,10000.0,5,5.0,45.5434,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.107 vs threshold 0.052 — position 100% → 0%
2007-10-31,BUY,SPY,100.0,109.5714,10000.0,5,5.0,47.5179,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.616 vs threshold 0.052 — position 0% → 100%
2007-11-30,SELL,SPY,0.0,105.3275,10000.0,5,5.0,47.5179,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.158 vs threshold 0.052 — position 100% → 0%
2008-04-30,BUY,SPY,100.0,98.9663,10000.0,5,5.0,54.5489,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.976 vs threshold 0.052 — position 0% → 100%
2008-06-30,SELL,SPY,0.0,92.0662,10000.0,5,5.0,56.8852,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.484 vs threshold 0.052 — position 100% → 0%
2008-09-30,BUY,SPY,100.0,83.9238,10000.0,5,5.0,42.1108,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.198 vs threshold 0.052 — position 0% → 100%
2008-10-31,SELL,SPY,0.0,70.0607,10000.0,5,5.0,42.1108,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.898 vs threshold 0.052 — position 100% → 0%
2008-11-30,BUY,SPY,100.0,65.184,10000.0,5,5.0,32.2189,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.639 vs threshold 0.052 — position 0% → 100%
2009-04-30,SELL,SPY,0.0,64.222,10000.0,5,5.0,18.4955,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.856 vs threshold 0.052 — position 100% → 0%
2009-07-31,BUY,SPY,100.0,72.9996,10000.0,5,5.0,27.336,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.573 vs threshold 0.052 — position 0% → 100%
2009-08-31,SELL,SPY,0.0,75.6961,10000.0,5,5.0,27.336,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.134 vs threshold 0.052 — position 100% → 0%
2010-04-30,BUY,SPY,100.0,89.0334,10000.0,5,5.0,29.3058,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.224 vs threshold 0.052 — position 0% → 100%
2010-05-31,SELL,SPY,0.0,81.9593,10000.0,5,5.0,29.3058,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.865 vs threshold 0.052 — position 100% → 0%
2010-06-30,BUY,SPY,100.0,77.7186,10000.0,5,5.0,22.6154,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.316 vs threshold 0.052 — position 0% → 100%
2010-07-31,SELL,SPY,0.0,83.0268,10000.0,5,5.0,22.6154,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.060 vs threshold 0.052 — position 100% → 0%
2010-08-31,BUY,SPY,100.0,79.2922,10000.0,5,5.0,17.1001,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.104 vs threshold 0.052 — position 0% → 100%
2011-01-31,SELL,SPY,0.0,97.9195,10000.0,5,5.0,41.3164,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.111 vs threshold 0.052 — position 100% → 0%
2011-02-28,BUY,SPY,100.0,101.3209,10000.0,5,5.0,46.2253,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.460 vs threshold 0.052 — position 0% → 100%
2011-11-30,SELL,SPY,0.0,96.495,10000.0,5,5.0,39.8288,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.152 vs threshold 0.052 — position 100% → 0%
2012-01-31,BUY,SPY,100.0,102.0248,10000.0,5,5.0,46.3133,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.337 vs threshold 0.052 — position 0% → 100%
2012-04-30,SELL,SPY,0.0,109.1437,10000.0,5,5.0,57.5744,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.210 vs threshold 0.052 — position 100% → 0%
2012-11-30,BUY,SPY,100.0,112.0928,10000.0,5,5.0,58.4662,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.614 vs threshold 0.052 — position 0% → 100%
2013-03-31,SELL,SPY,0.0,124.9722,10000.0,5,5.0,70.2107,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.572 vs threshold 0.052 — position 100% → 0%
2013-05-31,BUY,SPY,100.0,130.3804,10000.0,5,5.0,74.2295,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.091 vs threshold 0.052 — position 0% → 100%
2013-06-30,SELL,SPY,0.0,128.6405,10000.0,5,5.0,74.2295,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.306 vs threshold 0.052 — position 100% → 0%
2013-12-31,BUY,SPY,100.0,149.6325,10000.0,5,5.0,78.7466,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.523 vs threshold 0.052 — position 0% → 100%
2014-01-31,SELL,SPY,0.0,144.3582,10000.0,5,5.0,78.7466,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.626 vs threshold 0.052 — position 100% → 0%
2014-03-31,BUY,SPY,100.0,152.1808,10000.0,5,5.0,80.2294,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.432 vs threshold 0.052 — position 0% → 100%
2014-05-31,SELL,SPY,0.0,156.7948,10000.0,5,5.0,81.4822,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.228 vs threshold 0.052 — position 100% → 0%
2014-06-30,BUY,SPY,100.0,160.0319,10000.0,5,5.0,85.229,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.150 vs threshold 0.052 — position 0% → 100%
2014-08-31,SELL,SPY,0.0,164.1119,10000.0,5,5.0,82.7399,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.053 vs threshold 0.052 — position 100% → 0%
2014-09-30,BUY,SPY,100.0,161.8478,10000.0,5,5.0,80.2188,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.119 vs threshold 0.052 — position 0% → 100%
2014-10-31,SELL,SPY,0.0,165.6595,10000.0,5,5.0,80.2188,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.351 vs threshold 0.052 — position 100% → 0%
2015-01-31,BUY,SPY,100.0,164.7483,10000.0,5,5.0,74.879,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.285 vs threshold 0.052 — position 0% → 100%
2015-05-31,SELL,SPY,0.0,175.1829,10000.0,5,5.0,83.5949,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.360 vs threshold 0.052 — position 100% → 0%
2015-10-31,BUY,SPY,100.0,174.26,10000.0,5,5.0,99.2114,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.169 vs threshold 0.052 — position 0% → 100%
2015-12-31,SELL,SPY,0.0,171.8743,10000.0,5,5.0,99.9396,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.232 vs threshold 0.052 — position 100% → 0%
2016-01-31,BUY,SPY,100.0,163.3172,10000.0,5,5.0,89.9853,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.417 vs threshold 0.052 — position 0% → 100%
2016-02-29,SELL,SPY,0.0,163.1823,10000.0,5,5.0,89.9853,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.148 vs threshold 0.052 — position 100% → 0%
2016-03-31,BUY,SPY,100.0,174.1589,10000.0,5,5.0,102.7648,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.322 vs threshold 0.052 — position 0% → 100%
2016-04-30,SELL,SPY,0.0,174.8453,10000.0,5,5.0,102.7648,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.330 vs threshold 0.052 — position 100% → 0%
2016-05-31,BUY,SPY,100.0,177.8197,10000.0,5,5.0,106.2142,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.506 vs threshold 0.052 — position 0% → 100%
2016-11-30,SELL,SPY,0.0,188.6709,10000.0,5,5.0,111.0242,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.010 vs threshold 0.052 — position 100% → 0%
2016-12-31,BUY,SPY,100.0,192.4955,10000.0,5,5.0,115.302,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.105 vs threshold 0.052 — position 0% → 100%
2017-01-31,SELL,SPY,0.0,195.9402,10000.0,5,5.0,115.302,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.103 vs threshold 0.052 — position 100% → 0%
2017-05-31,BUY,SPY,100.0,208.8235,10000.0,5,5.0,118.3406,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.057 vs threshold 0.052 — position 0% → 100%
2017-06-30,SELL,SPY,0.0,210.1547,10000.0,5,5.0,118.3406,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.223 vs threshold 0.052 — position 100% → 0%
2018-02-28,BUY,SPY,100.0,238.4827,10000.0,5,5.0,110.4017,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.081 vs threshold 0.052 — position 0% → 100%
2018-03-31,SELL,SPY,0.0,231.9457,10000.0,5,5.0,110.4017,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.497 vs threshold 0.052 — position 100% → 0%
2018-07-31,BUY,SPY,100.0,249.0835,10000.0,5,5.0,118.1964,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.055 vs threshold 0.052 — position 0% → 100%
2018-09-30,SELL,SPY,0.0,258.5623,10000.0,5,5.0,125.1611,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.204 vs threshold 0.052 — position 100% → 0%
2019-02-28,BUY,SPY,100.0,249.3015,10000.0,5,5.0,132.4599,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.465 vs threshold 0.052 — position 0% → 100%
2019-04-30,SELL,SPY,0.0,264.1829,10000.0,5,5.0,136.6675,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.031 vs threshold 0.052 — position 100% → 0%
2019-06-30,BUY,SPY,100.0,264.5468,10000.0,5,5.0,153.1363,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.093 vs threshold 0.052 — position 0% → 100%
2020-02-29,SELL,SPY,0.0,270.0468,10000.0,5,5.0,180.6141,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.416 vs threshold 0.052 — position 100% → 0%
2020-04-30,BUY,SPY,100.0,266.3351,10000.0,5,5.0,216.2474,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.114 vs threshold 0.052 — position 0% → 100%
2020-10-31,SELL,SPY,0.0,301.9191,10000.0,5,5.0,267.6672,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.214 vs threshold 0.052 — position 100% → 0%
2020-11-30,BUY,SPY,100.0,334.7609,10000.0,5,5.0,307.6608,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.678 vs threshold 0.052 — position 0% → 100%
2020-12-31,SELL,SPY,0.0,347.1632,10000.0,5,5.0,307.6608,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.095 vs threshold 0.052 — position 100% → 0%
2021-01-31,BUY,SPY,100.0,343.6254,10000.0,5,5.0,303.5065,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.661 vs threshold 0.052 — position 0% → 100%
2021-05-31,SELL,SPY,0.0,391.3021,10000.0,5,5.0,356.494,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -2.823 vs threshold 0.052 — position 100% → 0%
2021-10-31,BUY,SPY,100.0,430.6043,10000.0,5,5.0,388.5232,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.663 vs threshold 0.052 — position 0% → 100%
2021-11-30,SELL,SPY,0.0,427.1444,10000.0,5,5.0,388.5232,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.410 vs threshold 0.052 — position 100% → 0%
2022-02-28,BUY,SPY,100.0,410.8335,10000.0,5,5.0,374.1035,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.155 vs threshold 0.052 — position 0% → 100%
2022-03-31,SELL,SPY,0.0,426.2769,10000.0,5,5.0,374.1035,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.748 vs threshold 0.052 — position 100% → 0%
2023-07-31,BUY,SPY,100.0,441.0343,10000.0,5,5.0,389.6225,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.534 vs threshold 0.052 — position 0% → 100%
2023-09-30,SELL,SPY,0.0,413.2863,10000.0,5,5.0,381.6651,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.045 vs threshold 0.052 — position 100% → 0%
2023-11-30,BUY,SPY,100.0,441.2461,10000.0,5,5.0,425.6624,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.317 vs threshold 0.052 — position 0% → 100%
2024-07-31,SELL,SPY,0.0,538.072,10000.0,5,5.0,533.343,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.038 vs threshold 0.052 — position 100% → 0%
2024-08-31,BUY,SPY,100.0,550.6443,10000.0,5,5.0,548.1415,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.377 vs threshold 0.052 — position 0% → 100%
2025-02-28,SELL,SPY,0.0,584.179,10000.0,5,5.0,596.4551,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.006 vs threshold 0.052 — position 100% → 0%
2025-05-31,BUY,SPY,100.0,581.2128,10000.0,5,5.0,640.2238,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.153 vs threshold 0.052 — position 0% → 100%
2025-07-31,SELL,SPY,0.0,625.1531,10000.0,5,5.0,678.2611,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.024 vs threshold 0.052 — position 100% → 0%
2025-08-31,BUY,SPY,100.0,637.981,10000.0,5,5.0,694.2306,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.262 vs threshold 0.052 — position 0% → 100%
2025-10-31,SELL,SPY,0.0,676.4556,10000.0,5,5.0,722.5215,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = -0.135 vs threshold 0.052 — position 100% → 0%
2026-02-28,BUY,SPY,100.0,682.3637,10000.0,5,5.0,715.4133,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.191 vs threshold 0.052 — position 0% → 100%
2026-03-31,SELL,SPY,0.0,648.6689,10000.0,5,5.0,715.4133,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.051 vs threshold 0.052 — position 100% → 0%
2026-04-30,BUY,SPY,100.0,716.8133,10000.0,5,5.0,801.0746,P1_long_cash_pro: accel (m2sl_yoy_accel_pct) = 0.600 vs threshold 0.052 — position 0% → 100%
