# Simulated trade record based on backtest signals. No real trades executed. Starting capital: $10,000. Commission: 5 bps. Pair: indpro_spy. Strategy: P1_long_cash (procyclical). Signal: INDPRO 1-month momentum. Source: strategy_returns_20260620.csv (ECON-SR1 reconciled canonical series).
trade_date,side,instrument,quantity_pct,price,notional_usd,commission_bps,commission_usd,cum_pnl_pct,reason
1999-02-28,SELL,SPY,0.0,77.0086,0.0,5,0.0,68.1213,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.608 — exit to cash
2000-03-31,BUY,SPY,100.0,94.9681,10000.0,5,5.0,84.4147,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.356 — initial entry to 100% long
2000-04-30,SELL,SPY,0.0,91.6328,0.0,5,0.0,84.4147,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.595 — exit to cash
2000-05-31,BUY,SPY,100.0,90.1921,10000.0,5,5.0,81.5152,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.271 — initial entry to 100% long
2000-06-30,SELL,SPY,0.0,91.9672,0.0,5,0.0,81.5152,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.039 — exit to cash
2002-06-30,BUY,SPY,100.0,64.2069,10000.0,5,5.0,68.1181,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.825 — initial entry to 100% long
2002-07-31,SELL,SPY,0.0,59.1461,0.0,5,0.0,68.1181,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.032 — exit to cash
2002-08-31,BUY,SPY,100.0,59.5484,10000.0,5,5.0,69.2615,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.111 — initial entry to 100% long
2002-09-30,SELL,SPY,0.0,53.3046,0.0,5,0.0,69.2615,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.085 — exit to cash
2002-11-30,BUY,SPY,100.0,61.2491,10000.0,5,5.0,79.7016,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.560 — initial entry to 100% long
2002-12-31,SELL,SPY,0.0,57.7843,0.0,5,0.0,79.7016,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.556 — exit to cash
2003-04-30,BUY,SPY,100.0,60.4371,10000.0,5,5.0,94.9066,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.596 — initial entry to 100% long
2003-05-31,SELL,SPY,0.0,63.7513,0.0,5,0.0,94.9066,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.027 — exit to cash
2003-06-30,BUY,SPY,100.0,64.4303,10000.0,5,5.0,96.9825,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.128 — initial entry to 100% long
2003-07-31,SELL,SPY,0.0,65.5918,0.0,5,0.0,96.9825,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.514 — exit to cash
2003-12-31,BUY,SPY,100.0,74.0688,10000.0,5,5.0,106.8933,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.030 — initial entry to 100% long
2004-01-31,SELL,SPY,0.0,75.5331,0.0,5,0.0,106.8933,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.152 — exit to cash
2004-02-29,BUY,SPY,100.0,76.5582,10000.0,5,5.0,109.701,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.603 — initial entry to 100% long
2004-03-31,SELL,SPY,0.0,75.5441,0.0,5,0.0,109.701,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.400 — exit to cash
2004-04-30,BUY,SPY,100.0,74.1147,10000.0,5,5.0,105.7332,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.371 — initial entry to 100% long
2004-05-31,SELL,SPY,0.0,75.3838,0.0,5,0.0,105.7332,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.722 — exit to cash
2004-07-31,BUY,SPY,100.0,74.3048,10000.0,5,5.0,99.1046,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.747 — initial entry to 100% long
2004-08-31,SELL,SPY,0.0,74.4859,0.0,5,0.0,99.1046,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.067 — exit to cash
2004-10-31,BUY,SPY,100.0,76.2029,10000.0,5,5.0,101.6701,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.853 — initial entry to 100% long
2004-11-30,SELL,SPY,0.0,79.5951,0.0,5,0.0,101.6701,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.248 — exit to cash
2004-12-31,BUY,SPY,100.0,81.9927,10000.0,5,5.0,107.7447,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.797 — initial entry to 100% long
2005-01-31,SELL,SPY,0.0,80.1543,0.0,5,0.0,107.7447,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.360 — exit to cash
2005-03-31,BUY,SPY,100.0,80.3329,10000.0,5,5.0,103.9445,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.135 — initial entry to 100% long
2005-04-30,SELL,SPY,0.0,78.8279,0.0,5,0.0,103.9445,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.215 — exit to cash
2005-05-31,BUY,SPY,100.0,81.3681,10000.0,5,5.0,110.5166,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.090 — initial entry to 100% long
2005-06-30,SELL,SPY,0.0,81.4914,0.0,5,0.0,110.5166,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.450 — exit to cash
2005-07-31,BUY,SPY,100.0,84.6093,10000.0,5,5.0,118.5712,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.317 — initial entry to 100% long
2005-08-31,SELL,SPY,0.0,83.8162,0.0,5,0.0,118.5712,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.326 — exit to cash
2006-03-31,BUY,SPY,100.0,89.9804,10000.0,5,5.0,122.1785,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.225 — initial entry to 100% long
2006-05-31,SELL,SPY,0.0,88.3725,0.0,5,0.0,124.985,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.025 — exit to cash
2007-05-31,BUY,SPY,100.0,108.2243,10000.0,5,5.0,132.6166,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.096 — initial entry to 100% long
2007-06-30,SELL,SPY,0.0,106.642,0.0,5,0.0,132.6166,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.058 — exit to cash
2007-07-31,BUY,SPY,100.0,103.303,10000.0,5,5.0,125.3333,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.120 — initial entry to 100% long
2007-08-31,SELL,SPY,0.0,104.6287,0.0,5,0.0,125.3333,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.193 — exit to cash
2007-09-30,BUY,SPY,100.0,108.6793,10000.0,5,5.0,134.0569,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.222 — initial entry to 100% long
2007-10-31,SELL,SPY,0.0,110.1537,0.0,5,0.0,134.0569,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.282 — exit to cash
2008-04-30,BUY,SPY,100.0,99.4923,10000.0,5,5.0,145.2125,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.645 — initial entry to 100% long
2008-05-31,SELL,SPY,0.0,100.9963,0.0,5,0.0,145.2125,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.606 — exit to cash
2009-03-31,BUY,SPY,100.0,58.7288,10000.0,5,5.0,165.6413,P1_long_cash/procyclical: INDPRO 1-month momentum = -1.566 — initial entry to 100% long
2009-04-30,SELL,SPY,0.0,64.5633,0.0,5,0.0,165.6413,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.829 — exit to cash
2009-12-31,BUY,SPY,100.0,83.6099,10000.0,5,5.0,170.7154,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.406 — initial entry to 100% long
2010-03-31,SELL,SPY,0.0,88.1429,0.0,5,0.0,169.0149,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.686 — exit to cash
2010-06-30,BUY,SPY,100.0,78.1316,10000.0,5,5.0,155.0959,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.185 — initial entry to 100% long
2010-07-31,SELL,SPY,0.0,83.468,0.0,5,0.0,155.0959,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.380 — exit to cash
2010-08-31,BUY,SPY,100.0,79.7136,10000.0,5,5.0,143.6215,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.366 — initial entry to 100% long
2010-09-30,SELL,SPY,0.0,86.8524,0.0,5,0.0,143.6215,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.295 — exit to cash
2010-10-31,BUY,SPY,100.0,90.1703,10000.0,5,5.0,152.9284,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.283 — initial entry to 100% long
2010-11-30,SELL,SPY,0.0,90.1703,0.0,5,0.0,152.9284,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.087 — exit to cash
2011-05-31,BUY,SPY,100.0,103.6464,10000.0,5,5.0,150.092,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.121 — initial entry to 100% long
2011-06-30,SELL,SPY,0.0,101.8979,0.0,5,0.0,150.092,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.302 — exit to cash
2011-08-31,BUY,SPY,100.0,94.3697,10000.0,5,5.0,136.3429,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.675 — initial entry to 100% long
2011-09-30,SELL,SPY,0.0,87.8185,0.0,5,0.0,136.3429,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.083 — exit to cash
2011-12-31,BUY,SPY,100.0,98.0213,10000.0,5,5.0,138.8123,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.531 — initial entry to 100% long
2012-02-29,SELL,SPY,0.0,107.019,0.0,5,0.0,149.8871,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.322 — exit to cash
2012-03-31,BUY,SPY,100.0,110.4611,10000.0,5,5.0,157.9244,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.518 — initial entry to 100% long
2012-04-30,SELL,SPY,0.0,109.7237,0.0,5,0.0,157.9244,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.719 — exit to cash
2012-05-31,BUY,SPY,100.0,103.1342,10000.0,5,5.0,142.4345,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.231 — initial entry to 100% long
2012-07-31,SELL,SPY,0.0,108.589,0.0,5,0.0,152.2728,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.210 — exit to cash
2012-09-30,BUY,SPY,100.0,114.1313,10000.0,5,5.0,158.6682,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.073 — initial entry to 100% long
2012-10-31,SELL,SPY,0.0,112.0543,0.0,5,0.0,158.6682,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.347 — exit to cash
2014-01-31,BUY,SPY,100.0,145.1254,10000.0,5,5.0,149.5507,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.356 — initial entry to 100% long
2014-02-28,SELL,SPY,0.0,151.7308,0.0,5,0.0,149.5507,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.756 — exit to cash
2014-07-31,BUY,SPY,100.0,158.7204,10000.0,5,5.0,146.1974,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.222 — initial entry to 100% long
2014-09-30,SELL,SPY,0.0,162.7079,0.0,5,0.0,155.9131,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.287 — exit to cash
2015-04-30,BUY,SPY,100.0,173.8784,10000.0,5,5.0,158.4297,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.546 — initial entry to 100% long
2015-05-31,SELL,SPY,0.0,176.1139,0.0,5,0.0,158.4297,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.441 — exit to cash
2015-12-31,BUY,SPY,100.0,172.7877,10000.0,5,5.0,153.9634,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.490 — initial entry to 100% long
2016-01-31,SELL,SPY,0.0,164.1851,0.0,5,0.0,153.9634,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.524 — exit to cash
2016-06-30,BUY,SPY,100.0,179.3861,10000.0,5,5.0,154.8461,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.472 — initial entry to 100% long
2016-07-31,SELL,SPY,0.0,185.9285,0.0,5,0.0,154.8461,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.117 — exit to cash
2016-11-30,BUY,SPY,100.0,189.6735,10000.0,5,5.0,164.2342,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.417 — initial entry to 100% long
2016-12-31,SELL,SPY,0.0,193.5185,0.0,5,0.0,164.2342,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.684 — exit to cash
2017-05-31,BUY,SPY,100.0,209.9333,10000.0,5,5.0,167.9634,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.118 — initial entry to 100% long
2017-06-30,SELL,SPY,0.0,211.2716,0.0,5,0.0,167.9634,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.206 — exit to cash
2017-08-31,BUY,SPY,100.0,216.2432,10000.0,5,5.0,168.7452,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.414 — initial entry to 100% long
2017-10-31,SELL,SPY,0.0,225.7986,0.0,5,0.0,174.1603,P1_long_cash/procyclical: INDPRO 1-month momentum = 1.232 — exit to cash
2018-03-31,BUY,SPY,100.0,233.1783,10000.0,5,5.0,166.6454,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.490 — initial entry to 100% long
2018-04-30,SELL,SPY,0.0,234.3834,0.0,5,0.0,166.6454,P1_long_cash/procyclical: INDPRO 1-month momentum = 1.102 — exit to cash
2018-08-31,BUY,SPY,100.0,258.4001,10000.0,5,5.0,175.1568,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.646 — initial entry to 100% long
2018-10-31,SELL,SPY,0.0,241.9737,0.0,5,0.0,176.7927,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.110 — exit to cash
2018-11-30,BUY,SPY,100.0,246.4621,10000.0,5,5.0,181.9269,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.079 — initial entry to 100% long
2018-12-31,SELL,SPY,0.0,224.7615,0.0,5,0.0,181.9269,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.025 — exit to cash
2019-01-31,BUY,SPY,100.0,242.7572,10000.0,5,5.0,204.4996,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.664 — initial entry to 100% long
2019-02-28,SELL,SPY,0.0,250.6263,0.0,5,0.0,204.4996,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.546 — exit to cash
2020-01-31,BUY,SPY,100.0,294.8216,10000.0,5,5.0,204.3767,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.655 — initial entry to 100% long
2020-02-29,SELL,SPY,0.0,271.4819,0.0,5,0.0,204.3767,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.336 — exit to cash
2020-04-30,BUY,SPY,100.0,267.7505,10000.0,5,5.0,243.0274,P1_long_cash/procyclical: INDPRO 1-month momentum = -13.188 — initial entry to 100% long
2020-05-31,SELL,SPY,0.0,280.5075,0.0,5,0.0,243.0274,P1_long_cash/procyclical: INDPRO 1-month momentum = 1.654 — exit to cash
2020-07-31,BUY,SPY,100.0,302.2949,10000.0,5,5.0,263.2291,P1_long_cash/procyclical: INDPRO 1-month momentum = 3.747 — initial entry to 100% long
2020-08-31,SELL,SPY,0.0,323.394,0.0,5,0.0,263.2291,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.978 — exit to cash
2020-10-31,BUY,SPY,100.0,303.5235,10000.0,5,5.0,254.1725,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.805 — initial entry to 100% long
2021-02-28,SELL,SPY,0.0,355.0571,0.0,5,0.0,303.0971,P1_long_cash/procyclical: INDPRO 1-month momentum = -3.304 — exit to cash
2021-03-31,BUY,SPY,100.0,371.1764,10000.0,5,5.0,321.3974,P1_long_cash/procyclical: INDPRO 1-month momentum = 2.898 — initial entry to 100% long
2021-04-30,SELL,SPY,0.0,390.8155,0.0,5,0.0,321.3974,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.176 — exit to cash
2021-05-31,BUY,SPY,100.0,393.3817,10000.0,5,5.0,324.1644,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.887 — initial entry to 100% long
2021-07-31,SELL,SPY,0.0,412.023,0.0,5,0.0,333.6773,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.454 — exit to cash
2021-08-31,BUY,SPY,100.0,424.2847,10000.0,5,5.0,346.5835,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.208 — initial entry to 100% long
2021-09-30,SELL,SPY,0.0,404.5107,0.0,5,0.0,346.5835,P1_long_cash/procyclical: INDPRO 1-month momentum = -1.185 — exit to cash
2021-10-31,BUY,SPY,100.0,432.8927,10000.0,5,5.0,377.9174,P1_long_cash/procyclical: INDPRO 1-month momentum = 1.344 — initial entry to 100% long
2021-11-30,SELL,SPY,0.0,429.4144,0.0,5,0.0,377.9174,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.678 — exit to cash
2022-03-31,BUY,SPY,100.0,428.5422,10000.0,5,5.0,395.8824,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.580 — initial entry to 100% long
2022-04-30,SELL,SPY,0.0,390.9295,0.0,5,0.0,395.8824,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.049 — exit to cash
2023-06-30,BUY,SPY,100.0,429.3248,10000.0,5,5.0,428.0155,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.802 — initial entry to 100% long
2023-07-31,SELL,SPY,0.0,443.3781,0.0,5,0.0,428.0155,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.786 — exit to cash
2023-12-31,BUY,SPY,100.0,463.8433,10000.0,5,5.0,452.1222,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.259 — initial entry to 100% long
2024-01-31,SELL,SPY,0.0,471.2307,0.0,5,0.0,452.1222,P1_long_cash/procyclical: INDPRO 1-month momentum = -1.373 — exit to cash
2024-07-31,BUY,SPY,100.0,540.9314,10000.0,5,5.0,458.8079,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.910 — initial entry to 100% long
2024-08-31,SELL,SPY,0.0,553.5707,0.0,5,0.0,458.8079,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.455 — exit to cash
2025-05-31,BUY,SPY,100.0,584.3015,10000.0,5,5.0,493.9261,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.161 — initial entry to 100% long
2025-06-30,SELL,SPY,0.0,614.3265,0.0,5,0.0,493.9261,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.508 — exit to cash
2025-07-31,BUY,SPY,100.0,628.4754,10000.0,5,5.0,507.6051,P1_long_cash/procyclical: INDPRO 1-month momentum = 0.409 — initial entry to 100% long
2025-08-31,SELL,SPY,0.0,641.3714,0.0,5,0.0,507.6051,P1_long_cash/procyclical: INDPRO 1-month momentum = -0.264 — exit to cash
